time;WOB;DRG;BRS;DSSA;RPM;TOB;GPM;WOH;HHT;BIT_DEPTH;DEPTH;SLP;ECD;SPP;STS;ROP;AZT;DSSB;APR;PDF;SPD;BEM;AVL;HBD;TMP;depth_touch;bit_to_depth;label
1602781860;0;;;;0;0;0;92,58;38,36;2197,28;3541,63;;;0;;0;;;;;;;;2197,28;;0;1344,35;*
1602781880;0;;;;0;0;0;94,25;38,8;2197,33;3541,63;;;0;;0;;;;;;;;2197,33;;0;1344,3;*
1602781900;0;;;;0;0;0;303,78;39,12;2197,07;3541,63;;;0;;0;;;;;;;;2197,07;;0;1344,56;*
1602781920;0;;;;0;0;0;307,46;33,74;2202,49;3541,63;;;0;;0;;;;;;;;2202,49;;0;1339,14;*
1602781940;0;;;;0;0;0;307,68;27,64;2208,59;3541,63;;;0;;0;;;;;;;;2208,59;;0;1333,04;*
1602781960;0;;;;0;0;0;312,93;21,77;2214,41;3541,63;;;0;;0;;;;;;;;2214,41;;0;1327,22;*
1602781980;0;;;;0;0;0;312,4;16,26;2219,88;3541,63;;;0;;0;;;;;;;;2219,88;;0;1321,75;*
1602782000;0;;;;0;0;0;310,64;10,21;2225,93;3541,63;;;0;;0;;;;;;;;2225,93;;0;1315,7;*
1602782020;0;;;;0;0;0;312,22;3,98;2232,18;3541,63;;;0;;0;;;;;;;;2232,18;;0;1309,45;*
1602782040;0;;;;0;0;0;234,04;1,98;2234,23;3541,63;;;0;;0;;;;;;;;2234,23;;0;1307,4;*
1602782060;0;;;;0;0;0;86,97;13,81;2234,28;3541,63;;;0;;0;;;;;;;;2234,28;;0;1307,35;*
1602782080;0;;;;0;0;0;84,14;32,37;2234,32;3541,63;;;0;;0;;;;;;;;2234,32;;0;1307,31;*
1602782100;0;;;;0;0;0;93,08;38,75;2234,23;3541,63;;;0;;0;;;;;;;;2234,23;;0;1307,4;*
1602782120;0;;;;0;0;0;234,23;38,9;2234,2;3541,63;;;0;;0;;;;;;;;2234,2;;0;1307,43;*
1602782140;0;;;;0;0;0;308,92;35,8;2237,27;3541,63;;;0;;0;;;;;;;;2237,27;;0;1304,36;*
1602782160;0;;;;0;0;0;318,45;34,87;2238,26;3541,63;;;0;;0;;;;;;;;2238,26;;0;1303,37;*
1602782180;0;;;;0;0;0;313,94;23,41;2249,72;3541,63;;;0;;0;;;;;;;;2249,72;;0;1291,91;*
1602782200;0;;;;0;0;0;313,24;16,8;2256,34;3541,63;;;0;;0;;;;;;;;2256,34;;0;1285,29;*
1602782220;0;;;;0;0;0;313,29;10,48;2262,61;3541,63;;;0;;0;;;;;;;;2262,61;;0;1279,02;*
1602782240;0;;;;0;0;0;318,31;4,15;2268,9;3541,63;;;0;;0;;;;;;;;2268,9;;0;1272,73;*
1602782260;0;;;;0;0;0;132,51;2,03;2270,99;3541,63;;;0;;0;;;;;;;;2270,99;;0;1270,64;*
1602782280;0;;;;0;0;0;86,81;17,11;2273,04;3541,63;;;0;;0;;;;;;;;2273,04;;0;1268,59;*
1602782300;0;;;;0;0;0;72,32;36,6;2273,04;3541,63;;;0;;0;;;;;;;;2273,04;;0;1268,59;*
1602782320;0;;;;0;0;0;93,08;38,95;2272,99;3541,63;;;0;;0;;;;;;;;2272,99;;0;1268,64;*
1602782340;0;;;;0;0;0;295,85;39,52;2272,6;3541,63;;;0;;0;;;;;;;;2272,6;;0;1269,03;*
1602782360;0;;;;0;0;0;309,78;35,53;2276,62;3541,63;;;0;;0;;;;;;;;2276,62;;0;1265,01;*
1602782380;0;;;;0;0;0;313,67;30,27;2281,86;3541,63;;;0;;0;;;;;;;;2281,86;;0;1259,77;*
1602782400;0;;;;0;0;0;311,73;23,39;2288,79;3541,63;;;0;;0;;;;;;;;2288,79;;0;1252,84;*
1602782420;0;;;;0;0;0;313,91;16,87;2295,29;3541,63;;;0;;0;;;;;;;;2295,29;;0;1246,34;*
1602782440;0;;;;0;0;0;314,87;10,45;2301,68;3541,63;;;0;;0;;;;;;;;2301,68;;0;1239,95;*
1602782460;0;;;;0;0;0;309,36;3,87;2308,26;3541,63;;;0;;0;;;;;;;;2308,26;;0;1233,37;*
1602782480;0;;;;0;0;0;126,76;1,87;2310,14;3541,63;;;0;;0;;;;;;;;2310,14;;0;1231,49;*
1602782500;0;;;;0;0;0;87,74;15,45;2310,23;3541,63;;;0;;0;;;;;;;;2310,23;;0;1231,4;*
1602782520;0;;;;0;0;0;81,71;34,03;2310,17;3541,63;;;0;;0;;;;;;;;2310,17;;0;1231,46;*
1602782540;0;;;;0;0;0;93,7;38,76;2310,17;3541,63;;;0;;0;;;;;;;;2310,17;;0;1231,46;*
1602782560;0;;;;0;0;0;94,84;38,76;2310,14;3541,63;;;0;;0;;;;;;;;2310,14;;0;1231,49;*
1602782580;0;;;;0;0;0;299,96;39,32;2309,68;3541,63;;;0;;0;;;;;;;;2309,68;;0;1231,95;*
1602782600;0;;;;0;0;0;307,55;37,83;2311,19;3541,63;;;0;;0;;;;;;;;2311,19;;0;1230,44;*
1602782620;0;;;;0;0;0;313,43;33,63;2315,35;3541,63;;;0;;0;;;;;;;;2315,35;;0;1226,28;*
1602782640;0;;;;0;0;0;313,05;27,44;2321,54;3541,63;;;0;;0;;;;;;;;2321,54;;0;1220,09;*
1602782660;0;;;;0;0;0;319,51;21,32;2327,66;3541,63;;;0;;0;;;;;;;;2327,66;;0;1213,97;*
1602782680;0;;;;0;0;0;313,03;15,12;2333,84;3541,63;;;0;;0;;;;;;;;2333,84;;0;1207,79;*
1602782700;0;;;;0;0;0;315,38;8,94;2340,06;3541,63;;;0;;0;;;;;;;;2340,06;;0;1201,57;*
1602782720;0;;;;0;0;0;312,57;4,49;2344,53;3541,63;;;0;;0;;;;;;;;2344,53;;0;1197,1;*
1602782740;0;;;;0;0;0;110,34;3,4;2345,14;3541,63;;;0;;0;;;;;;;;2345,14;;0;1196,49;*
1602782760;0;;;;0;0;0;103,92;2,66;2345,02;3541,63;;;0;;0;;;;;;;;2345,02;;0;1196,61;*
1602782780;0;;;;0;0;0,17;102,45;2,66;2345,11;3541,63;;;0;;0;;;;;;;;2345,11;;0;1196,52;*
1602782800;0;;;;0;0;49,34;102,35;2,66;2345,09;3541,63;;;0;;0;;;;;;;;2345,09;;0;1196,54;*
1602782820;0;;;;0;0;49,32;102,43;2,66;2345,15;3541,63;;;0;;0;;;;;;;;2345,15;;0;1196,48;*
1602782840;0;;;;0;0;99,07;101,94;2,66;2345,16;3541,63;;;0;;0;;;;;;;;2345,16;;0;1196,47;*
1602782860;0;;;;0,02;0;99,04;103,06;2,66;2345,11;3541,63;;;7,45;;0;;;;;;;;2345,11;;0;1196,52;*
1602782880;0;;;;0;0;99,05;102,79;2,66;2345,1;3541,63;;;4,13;;0;;;;;;;;2345,1;;0;1196,53;*
1602782900;0;;;;0;0;99,06;102,55;2,66;2345,17;3541,63;;;2,37;;0;;;;;;;;2345,17;;0;1196,46;*
1602782920;0;;;;0;0;99,06;102,58;2,66;2345,13;3541,63;;;0;;0;;;;;;;;2345,13;;0;1196,5;*
1602782940;0;;;;0;0;99,07;102,58;2,66;2345,15;3541,63;;;2,24;;0;;;;;;;;2345,15;;0;1196,48;*
1602782960;0;;;;0,01;0;99,06;102,09;2,66;2345,09;3541,63;;;0;;0;;;;;;;;2345,09;;0;1196,54;*
1602782980;0;;;;0;0;99,06;102,57;2,66;2345,08;3541,63;;;0;;0;;;;;;;;2345,08;;0;1196,55;*
1602783000;0;;;;0;0;99,07;101,84;2,66;2345,12;3541,63;;;2,41;;0;;;;;;;;2345,12;;0;1196,51;*
1602783020;0;;;;0;0;99,06;102,05;2,66;2345,13;3541,63;;;3,35;;0;;;;;;;;2345,13;;0;1196,5;*
1602783040;0;;;;0;0;99,06;102,31;2,66;2345,12;3541,63;;;0,83;;0;;;;;;;;2345,12;;0;1196,51;*
1602783060;0;;;;0,01;0;99,07;101,92;2,66;2345,11;3541,63;;;0;;0;;;;;;;;2345,11;;0;1196,52;*
1602783080;0;;;;0;0;99,06;101,76;2,66;2345,08;3541,63;;;0;;0;;;;;;;;2345,08;;0;1196,55;*
1602783100;0;;;;0;0;99,06;100,9;2,66;2345,09;3541,63;;;0,25;;0;;;;;;;;2345,09;;0;1196,54;*
1602783120;0;;;;0;0;99,06;102,04;2,66;2345,12;3541,63;;;0,12;;0;;;;;;;;2345,12;;0;1196,51;*
1602783140;0;;;;0;0;99,07;101,59;2,66;2345,16;3541,63;;;0,39;;0;;;;;;;;2345,16;;0;1196,47;*
1602783160;0;;;;0;0;99,06;102,27;2,66;2345,16;3541,63;;;2,52;;0;;;;;;;;2345,16;;0;1196,47;*
1602783180;0;;;;0;0;99,06;101,88;2,66;2345,11;3541,63;;;1,17;;0;;;;;;;;2345,11;;0;1196,52;*
1602783200;0;;;;0,01;0;99,05;102,27;2,66;2345,1;3541,63;;;4,15;;0;;;;;;;;2345,1;;0;1196,53;*
1602783220;0;;;;0;0;99,07;101,9;2,66;2345,18;3541,63;;;0;;0;;;;;;;;2345,18;;0;1196,45;*
1602783240;0;;;;0;0;99,06;101,37;2,66;2345,14;3541,63;;;4,04;;0;;;;;;;;2345,14;;0;1196,49;*
1602783260;0;;;;0;0;99,07;102,44;2,66;2345,14;3541,63;;;0;;0;;;;;;;;2345,14;;0;1196,49;*
1602783280;0;;;;0;0;99,06;101,25;2,66;2345,18;3541,63;;;0;;0;;;;;;;;2345,18;;0;1196,45;*
1602783300;0;;;;0;0;99,06;102,34;2,66;2345,14;3541,63;;;1,05;;0;;;;;;;;2345,14;;0;1196,49;*
1602783320;0;;;;0;0;99,06;102,16;2,66;2345,08;3541,63;;;0,03;;0;;;;;;;;2345,08;;0;1196,55;*
1602783340;0;;;;0;0;99,08;101,03;2,66;2345,12;3541,63;;;0,59;;0;;;;;;;;2345,12;;0;1196,51;*
1602783360;0;;;;0;0;99,07;101,92;2,66;2345,1;3541,63;;;0,6;;0;;;;;;;;2345,1;;0;1196,53;*
1602783380;0;;;;0;0;99,07;101,08;2,66;2345,14;3541,63;;;4,32;;0;;;;;;;;2345,14;;0;1196,49;*
1602783400;0;;;;0;0;99,07;101,73;2,66;2345,11;3541,63;;;1,94;;0;;;;;;;;2345,11;;0;1196,52;*
1602783420;0;;;;0;0;99,06;100,95;2,66;2345,05;3541,63;;;0,49;;0;;;;;;;;2345,05;;0;1196,58;*
1602783440;0;;;;0;0;99,07;100,37;2,66;2345,09;3541,63;;;0,45;;0;;;;;;;;2345,09;;0;1196,54;*
1602783460;0;;;;0;0;99,06;100,47;2,66;2345,04;3541,63;;;2,18;;0;;;;;;;;2345,04;;0;1196,59;*
1602783480;0;;;;0;0;99,07;100,96;2,66;2345,06;3541,63;;;0,76;;0;;;;;;;;2345,06;;0;1196,57;*
1602783500;0;;;;0;0;99,06;101,51;2,66;2345,17;3541,63;;;0;;0;;;;;;;;2345,17;;0;1196,46;*
1602783520;0;;;;0;0;99,07;102,4;2,66;2345,07;3541,63;;;2,08;;0;;;;;;;;2345,07;;0;1196,56;*
1602783540;0;;;;0;0;99,06;102,11;2,66;2345,12;3541,63;;;0,14;;0;;;;;;;;2345,12;;0;1196,51;*
1602783560;0;;;;0;0;83,56;102,02;2,66;2345,07;3541,63;;;0,62;;0;;;;;;;;2345,07;;0;1196,56;*
1602783580;0;;;;0;0;0;100,65;2,66;2345,12;3541,63;;;1,79;;0;;;;;;;;2345,12;;0;1196,51;*
1602783600;0;;;;0;0;0;101,94;2,66;2345,13;3541,63;;;0;;0;;;;;;;;2345,13;;0;1196,5;*
1602783620;0;;;;0;0;0;101,96;2,66;2345,14;3541,63;;;0,02;;0;;;;;;;;2345,14;;0;1196,49;*
1602783640;0;;;;0;0;0;100,25;2,66;2345,11;3541,63;;;3,42;;0;;;;;;;;2345,11;;0;1196,52;*
1602783660;0;;;;0;0;0;101,02;2,66;2345,14;3541,63;;;0,65;;0;;;;;;;;2345,14;;0;1196,49;*
1602783680;0;;;;0;0;0;100,71;2,66;2345,13;3541,63;;;1,68;;0;;;;;;;;2345,13;;0;1196,5;*
1602783700;0;;;;0;0;0;102,41;2,66;2345,18;3541,63;;;2,61;;0;;;;;;;;2345,18;;0;1196,45;*
1602783720;0;;;;0;0;0;94,51;3,48;2345,14;3541,63;;;2,33;;0;;;;;;;;2345,14;;0;1196,49;*
1602783740;0;;;;0;0;0;315,42;4,52;2344,76;3541,63;;;1,07;;0;;;;;;;;2344,76;;0;1196,87;*
1602783760;0;;;;0;0;0;321,28;2,52;2346,66;3541,63;;;1,52;;0;;;;;;;;2346,66;;0;1194,97;*
1602783780;0;;;;0;0;0;319,56;2,88;2346,31;3541,63;;;2,95;;0;;;;;;;;2346,31;;0;1195,32;*
1602783800;0;;;;0;0;0;322,34;2,1;2347,09;3541,63;;;6,35;;0;;;;;;;;2347,09;;0;1194,54;*
1602783820;0;;;;0;0;0;103,67;1,83;2347,43;3541,63;;;1,59;;0;;;;;;;;2347,43;;0;1194,2;*
1602783840;0;;;;0;0;0;86,74;11,48;2347,5;3541,63;;;2,46;;0;;;;;;;;2347,5;;0;1194,13;*
1602783860;0;;;;0;0;0;84,01;30,05;2347,5;3541,63;;;4,94;;0;;;;;;;;2347,5;;0;1194,13;*
1602783880;0;;;;0;0;0;95,79;38,43;2347,37;3541,63;;;9,8;;0;;;;;;;;2347,37;;0;1194,26;*
1602783900;0;;;;0;0;0;93,09;38,43;2347,37;3541,63;;;6,45;;0;;;;;;;;2347,37;;0;1194,26;*
1602783920;0;;;;0;0;0;94,56;38,43;2347,4;3541,63;;;8,32;;0;;;;;;;;2347,4;;0;1194,23;*
1602783940;0;;;;0;0;0;94,68;38,43;2347,41;3541,63;;;6,77;;0;;;;;;;;2347,41;;0;1194,22;*
1602783960;0;;;;0;0;0;310,06;39,46;2346,74;3541,63;;;10,27;;0;;;;;;;;2346,74;;0;1194,89;*
1602783980;0;;;;0;0;0;319,17;36,64;2349,58;3541,63;;;6,07;;0;;;;;;;;2349,58;;0;1192,05;*
1602784000;0;;;;0;0;0;321,79;33,75;2352,37;3541,63;;;5,29;;0;;;;;;;;2352,37;;0;1189,26;*
1602784020;0;;;;0;0;0;322,71;30,5;2355,69;3541,63;;;3,79;;0;;;;;;;;2355,69;;0;1185,94;*
1602784040;0;;;;0;0;0;323,09;26,31;2359,93;3541,63;;;5,23;;0;;;;;;;;2359,93;;0;1181,7;*
1602784060;0;;;;0;0;0;327,56;21,6;2364,59;3541,63;;;7,97;;0;;;;;;;;2364,59;;0;1177,04;*
1602784080;0;;;;0;0;0;324,4;16,37;2369,86;3541,63;;;2,03;;0;;;;;;;;2369,86;;0;1171,77;*
1602784100;0;;;;0;0;0;324,93;11,29;2374,9;3541,63;;;2,27;;0;;;;;;;;2374,9;;0;1166,73;*
1602784120;0;;;;0,01;0;0;325,99;6,45;2379,74;3541,63;;;2,33;;0;;;;;;;;2379,74;;0;1161,89;*
1602784140;0;;;;0;0;0;324,88;2,47;2383,73;3541,63;;;1,71;;0;;;;;;;;2383,73;;0;1157,9;*
1602784160;0;;;;0;0;0;80,74;3,07;2384,07;3541,63;;;0,17;;0;;;;;;;;2384,07;;0;1157,56;*
1602784180;0;;;;0;0;0;88,23;21,48;2383,97;3541,63;;;2,35;;0;;;;;;;;2383,97;;0;1157,66;*
1602784200;0;;;;0;0;0;95,74;38,4;2384,08;3541,63;;;6,6;;0;;;;;;;;2384,08;;0;1157,55;*
1602784220;0;;;;0;0;0;93,03;38,42;2384,04;3541,63;;;2,95;;0;;;;;;;;2384,04;;0;1157,59;*
1602784240;0;;;;0;0;0;304,72;39,73;2383,53;3541,63;;;7,74;;0;;;;;;;;2383,53;;0;1158,1;*
1602784260;0;;;;0;0;0;328,08;35,88;2387,34;3541,63;;;7,63;;0;;;;;;;;2387,34;;0;1154,29;*
1602784280;0;;;;0;0;0;325;31,09;2392,11;3541,63;;;4,45;;0;;;;;;;;2392,11;;0;1149,52;*
1602784300;0;;;;0;0;0;327,27;26,39;2396,78;3541,63;;;6,27;;0;;;;;;;;2396,78;;0;1144,85;*
1602784320;0;;;;0;0;0;326,1;21,27;2401,92;3541,63;;;6,73;;0;;;;;;;;2401,92;;0;1139,71;*
1602784340;0;;;;0;0;0;326,08;16,12;2407,06;3541,63;;;3,69;;0;;;;;;;;2407,06;;0;1134,57;*
1602784360;0;;;;0;0;0;325,34;11,1;2412,12;3541,63;;;5,44;;0;;;;;;;;2412,12;;0;1129,51;*
1602784380;0;;;;0;0;0;325,13;5,85;2417,33;3541,63;;;3,24;;0;;;;;;;;2417,33;;0;1124,3;*
1602784400;0;;;;0;0;0;329,12;2,44;2420,65;3541,63;;;1,29;;0;;;;;;;;2420,65;;0;1120,98;*
1602784420;0;;;;0;0;0;86,53;10,18;2421,06;3541,63;;;1,48;;0;;;;;;;;2421,06;;0;1120,57;*
1602784440;0;;;;0;0;0;84,13;28,73;2421,11;3541,63;;;2,54;;0;;;;;;;;2421,11;;0;1120,52;*
1602784460;0;;;;0;0;0;93,48;38,7;2421,12;3541,63;;;9,52;;0;;;;;;;;2421,12;;0;1120,51;*
1602784480;0;;;;0;0;0;87,94;38,87;2421,04;3541,63;;;5,62;;0;;;;;;;;2421,04;;0;1120,59;*
1602784500;0;;;;0;0;0;325,67;36,85;2423,35;3541,63;;;5,8;;0;;;;;;;;2423,35;;0;1118,28;*
1602784520;0;;;;0;0;0;327,02;32,44;2427,76;3541,63;;;6,03;;0;;;;;;;;2427,76;;0;1113,87;*
1602784540;0;;;;0;0;0;323,43;28,04;2432,07;3541,63;;;5,39;;0;;;;;;;;2432,07;;0;1109,56;*
1602784560;0;;;;0;0;0;325,44;23,62;2436,54;3541,63;;;1,51;;0;;;;;;;;2436,54;;0;1105,09;*
1602784580;0;;;;0;0;0;329,77;19,18;2440,97;3541,63;;;3,69;;0;;;;;;;;2440,97;;0;1100,66;*
1602784600;0;;;;0;0;0;329,92;14,29;2445,88;3541,63;;;1,95;;0;;;;;;;;2445,88;;0;1095,75;*
1602784620;0;;;;0;0;0;326,91;8,93;2451,22;3541,63;;;0,38;;0;;;;;;;;2451,22;;0;1090,41;*
1602784640;0;;;;0;0;0;327,58;3,52;2456,67;3541,63;;;1,13;;0;;;;;;;;2456,67;;0;1084,96;*
1602784660;0;;;;0;0;0;179,26;1,94;2458,21;3541,63;;;3,85;;0;;;;;;;;2458,21;;0;1083,42;*
1602784680;0;;;;0;0;0;87,97;7,89;2458,3;3541,63;;;2,78;;0;;;;;;;;2458,3;;0;1083,33;*
1602784700;0;;;;0;0;0;85,29;26,47;2458,29;3541,63;;;6,93;;0;;;;;;;;2458,29;;0;1083,34;*
1602784720;0;;;;0;0;0;94,18;38,36;2458,27;3541,63;;;8,47;;0;;;;;;;;2458,27;;0;1083,36;*
1602784740;0;;;;0;0;0;93,82;38,35;2458,22;3541,63;;;11,75;;0;;;;;;;;2458,22;;0;1083,41;*
1602784760;0;;;;0;0;0;326,72;38,47;2458,66;3541,63;;;7,72;;0;;;;;;;;2458,66;;0;1082,97;*
1602784780;0;;;;0;0;0;329,11;32,47;2464,67;3541,63;;;9,66;;0;;;;;;;;2464,67;;0;1076,96;*
1602784800;0;;;;0;0;0;332,3;25,9;2471,22;3541,63;;;4,2;;0;;;;;;;;2471,22;;0;1070,41;*
1602784820;0;;;;0;0;0;330,65;19,31;2477,77;3541,63;;;5,31;;0;;;;;;;;2477,77;;0;1063,86;*
1602784840;0;;;;0;0;0;329,15;12,45;2484,64;3541,63;;;2,49;;0;;;;;;;;2484,64;;0;1056,99;*
1602784860;0;;;;0;0;0;329,58;6,21;2490,93;3541,63;;;2,02;;0;;;;;;;;2490,93;;0;1050,7;*
1602784880;0;;;;0;0;0;333,66;2,37;2494,73;3541,63;;;0,89;;0;;;;;;;;2494,73;;0;1046,9;*
1602784900;0;;;;0;0;0;84,5;7,64;2495,11;3541,63;;;0,65;;0;;;;;;;;2495,11;;0;1046,52;*
1602784920;0;;;;0;0;0;86,64;26,2;2495,17;3541,63;;;2,35;;0;;;;;;;;2495,17;;0;1046,46;*
1602784940;0;;;;0;0;0;93,58;38,65;2495,19;3541,63;;;9,55;;0;;;;;;;;2495,19;;0;1046,44;*
1602784960;0;;;;0;0;0;94,49;38,65;2495,08;3541,63;;;6,52;;0;;;;;;;;2495,08;;0;1046,55;*
1602784980;0;;;;0;0;0;312,54;39,35;2494,59;3541,63;;;9,63;;0;;;;;;;;2494,59;;0;1047,04;*
1602785000;0;;;;0;0;0;324,31;34,47;2499,51;3541,63;;;4,58;;0;;;;;;;;2499,51;;0;1042,12;*
1602785020;0;;;;0;0;0;327,59;28,99;2505,09;3541,63;;;4,88;;0;;;;;;;;2505,09;;0;1036,54;*
1602785040;0;;;;0;0;0;326,09;23,34;2510,78;3541,63;;;7,79;;0;;;;;;;;2510,78;;0;1030,85;*
1602785060;0;;;;0,01;0;0;332,61;17,6;2516,51;3541,63;;;2,41;;0;;;;;;;;2516,51;;0;1025,12;*
1602785080;0;;;;0;0;0;331,52;11,08;2522,99;3541,63;;;1,2;;0;;;;;;;;2522,99;;0;1018,64;*
1602785100;0;;;;0;0;0;330,08;4,53;2529,52;3541,63;;;3,4;;0;;;;;;;;2529,52;;0;1012,11;*
1602785120;0;;;;0;0;0;115,1;2,11;2531,92;3541,63;;;0,74;;0;;;;;;;;2531,92;;0;1009,71;*
1602785140;0;;;;0;0;0;86,49;17,77;2531,91;3541,63;;;6,1;;0;;;;;;;;2531,91;;0;1009,72;*
1602785160;0;;;;0;0;0;73,28;36,32;2531,89;3541,63;;;7,43;;0;;;;;;;;2531,89;;0;1009,74;*
1602785180;0;;;;0;0;0;92,83;38,87;2531,93;3541,63;;;12,23;;0;;;;;;;;2531,93;;0;1009,7;*
1602785200;0;;;;0;0;0;309,75;39,54;2531,58;3541,63;;;10,47;;0;;;;;;;;2531,58;;0;1010,05;*
1602785220;0;;;;0;0;0;329,57;34,78;2536,35;3541,63;;;6,74;;0;;;;;;;;2536,35;;0;1005,28;*
1602785240;0;;;;0;0;0;329,81;28,68;2542,41;3541,63;;;5,1;;0;;;;;;;;2542,41;;0;999,22;*
1602785260;0;;;;0;0;0;329,67;22,29;2548,76;3541,63;;;5,04;;0;;;;;;;;2548,76;;0;992,87;*
1602785280;0;;;;0;0;0;330,17;16,18;2554,94;3541,63;;;0,9;;0;;;;;;;;2554,94;;0;986,69;*
1602785300;0;;;;0;0;0;332,42;10,1;2561,04;3541,63;;;7,57;;0;;;;;;;;2561,04;;0;980,59;*
1602785320;0;;;;0;0;0;334,78;4,03;2567,09;3541,63;;;1,48;;0;;;;;;;;2567,09;;0;974,54;*
1602785340;0;;;;0;0;0;127,84;1,91;2569,18;3541,63;;;0,64;;0;;;;;;;;2569,18;;0;972,45;*
1602785360;0;;;;0;0;0;86,85;15,55;2569,17;3541,63;;;1,75;;0;;;;;;;;2569,17;;0;972,46;*
1602785380;0;;;;0;0;0;84,24;34,1;2569,19;3541,63;;;1,07;;0;;;;;;;;2569,19;;0;972,44;*
1602785400;0;;;;0;0;0;94,28;38,82;2569,18;3541,63;;;6,66;;0;;;;;;;;2569,18;;0;972,45;*
1602785420;0;;;;0;0;0;304,67;39,13;2568,96;3541,63;;;9,37;;0;;;;;;;;2568,96;;0;972,67;*
1602785440;0;;;;0;0;0;327,38;36,51;2571,52;3541,63;;;7,37;;0;;;;;;;;2571,52;;0;970,11;*
1602785460;0;;;;0;0;0;331,25;32,74;2575,33;3541,63;;;8,67;;0;;;;;;;;2575,33;;0;966,3;*
1602785480;0;;;;0;0;0;332,9;28,9;2579,09;3541,63;;;4,78;;0;;;;;;;;2579,09;;0;962,54;*
1602785500;0;;;;0;0;0;330,38;24,72;2583,27;3541,63;;;4,04;;0;;;;;;;;2583,27;;0;958,36;*
1602785520;0;;;;0;0;0;330,61;20,23;2587,82;3541,63;;;6,66;;0;;;;;;;;2587,82;;0;953,81;*
1602785540;0;;;;0;0;0;333,36;14,96;2593,08;3541,63;;;1,88;;0;;;;;;;;2593,08;;0;948,55;*
1602785560;0;;;;0;0;0;328,77;8,89;2599,13;3541,63;;;2;;0;;;;;;;;2599,13;;0;942,5;*
1602785580;0;;;;0;0;0;329,56;2,89;2605,14;3541,63;;;2,02;;0;;;;;;;;2605,14;;0;936,49;*
1602785600;0;;;;0;0;0;112,82;1,95;2606,09;3541,63;;;0,41;;0;;;;;;;;2606,09;;0;935,54;*
1602785620;0;;;;0;0;0;88,74;18,25;2606,12;3541,63;;;0,8;;0;;;;;;;;2606,12;;0;935,51;*
1602785640;0;;;;0;0;0;76,22;36,79;2606,02;3541,63;;;7,77;;0;;;;;;;;2606,02;;0;935,61;*
1602785660;0;;;;0;0;0;94,59;38,76;2606,09;3541,63;;;6,72;;0;;;;;;;;2606,09;;0;935,54;*
1602785680;0;;;;0;0;0;95,4;38,76;2606,11;3541,63;;;6,72;;0;;;;;;;;2606,11;;0;935,52;*
1602785700;0;;;;0;0;0;95,58;38,79;2606,11;3541,63;;;9,13;;0;;;;;;;;2606,11;;0;935,52;*
1602785720;0;;;;0;0;0;335,27;36,76;2608,25;3541,63;;;7,8;;0;;;;;;;;2608,25;;0;933,38;*
1602785740;0;;;;0;0;0;332,78;30,94;2614,07;3541,63;;;3,14;;0;;;;;;;;2614,07;;0;927,56;*
1602785760;0;;;;0;0;0;334,59;25,09;2619,9;3541,63;;;6,29;;0;;;;;;;;2619,9;;0;921,73;*
1602785780;0;;;;0;0;0;332,49;19,21;2625,74;3541,63;;;2,23;;0;;;;;;;;2625,74;;0;915,89;*
1602785800;0;;;;0;0;0;331,33;12,83;2632,06;3541,63;;;0,83;;0;;;;;;;;2632,06;;0;909,57;*
1602785820;0;;;;0;0;0;331,81;6,13;2638,8;3541,63;;;1,61;;0;;;;;;;;2638,8;;0;902,83;*
1602785840;0;;;;0;0;0;335,54;2,3;2642,63;3541,63;;;3,93;;0;;;;;;;;2642,63;;0;899;*
1602785860;0;;;;0;0;0;85,99;14,1;2642,81;3541,63;;;5,61;;0;;;;;;;;2642,81;;0;898,82;*
1602785880;0;;;;0;0;0;88,86;32,69;2642,83;3541,63;;;6,31;;0;;;;;;;;2642,83;;0;898,8;*
1602785900;0;;;;0;0;0;93,95;38,94;2642,84;3541,63;;;9,59;;0;;;;;;;;2642,84;;0;898,79;*
1602785920;0;;;;0;0;0;320,89;39,61;2642,28;3541,63;;;9,75;;0;;;;;;;;2642,28;;0;899,35;*
1602785940;0;;;;0;0;0;330,81;37,39;2644,49;3541,63;;;6,39;;0;;;;;;;;2644,49;;0;897,14;*
1602785960;0;;;;0;0;0;333,33;31,84;2650,07;3541,63;;;5,93;;0;;;;;;;;2650,07;;0;891,56;*
1602785980;0;;;;0;0;0;333,29;26,16;2655,77;3541,63;;;7,36;;0;;;;;;;;2655,77;;0;885,86;*
1602786000;0;;;;0;0;0;333,29;20,51;2661,35;3541,63;;;3,74;;0;;;;;;;;2661,35;;0;880,28;*
1602786020;0;;;;0,02;0;0;329,67;14,7;2667,17;3541,63;;;0,26;;0;;;;;;;;2667,17;;0;874,46;*
1602786040;0;;;;0;0;0;330,71;8,07;2673,81;3541,63;;;3,78;;0;;;;;;;;2673,81;;0;867,82;*
1602786060;0;;;;0;0;0;331,23;2,5;2679,37;3541,63;;;0,42;;0;;;;;;;;2679,37;;0;862,26;*
1602786080;0;;;;0;0;0;72,4;4,4;2679,85;3541,63;;;1,55;;0;;;;;;;;2679,85;;0;861,78;*
1602786100;0;;;;0;0;0;84,65;22,95;2679,8;3541,63;;;2,45;;0;;;;;;;;2679,8;;0;861,83;*
1602786120;0;;;;0;0;0;91,15;39,22;2679,77;3541,63;;;7,42;;0;;;;;;;;2679,77;;0;861,86;*
